Marker_1 x,Marker_1 y,Marker_1 z,Marker_2 x,Marker_2 y,Marker_2 z,Marker_3 x,Marker_3 y,Marker_3 z,Marker_4 x,Marker_4 y,Marker_4 z,Marker_5 x,Marker_5 y,Marker_5 z,Marker_6 x,Marker_6 y,Marker_6 z
52.61824799,260.0159912,-2890.782959,45.4557724,267.9759216,-2873.346436,51.03902817,261.3739929,-2882.272217,56.93635559,250.6320496,-2917.418945,53.58417893,247.4178925,-2934.51123,57.24448013,248.3575439,-2925.837891
52.94290161,260.3377686,-2890.428467,45.56443405,268.4240723,-2873.110107,51.27867889,261.7987366,-2881.941406,57.45461273,250.7065277,-2916.928711,54.22884369,247.214386,-2933.996094,57.83721924,248.3319244,-2925.325928
53.28815079,260.5832214,-2890.180664,45.85453796,268.7102661,-2872.915039,51.64093399,262.0885315,-2881.697754,57.95108414,250.7953644,-2916.594971,54.76595688,247.1099396,-2933.63501,58.39148712,248.3434753,-2924.972168
53.7339592,260.7670288,-2890.063232,46.24243927,268.8588562,-2872.797119,52.0945015,262.2810974,-2881.578857,58.42508698,250.9445801,-2916.453125,55.15872574,247.1395721,-2933.470947,58.83504868,248.4629517,-2924.826904
54.1132164,261.0062256,-2890.074707,46.68941498,268.9937744,-2872.746582,52.5402832,262.5114136,-2881.573486,58.80303192,251.1981964,-2916.467041,55.41537476,247.2988281,-2933.453613,59.13563156,248.7162323,-2924.844238
54.42320633,261.3235474,-2890.096924,47.0291214,269.2063904,-2872.715088,52.92739105,262.8226624,-2881.58252,59.07912445,251.5405273,-2916.502197,55.55828095,247.5125732,-2933.449707,59.30078507,249.0480804,-2924.891113
54.59307861,261.7728271,-2890.080811,47.21102524,269.5738831,-2872.677734,53.1835022,263.2670593,-2881.551514,59.33817291,251.9124603,-2916.446289,55.72147751,247.7205505,-2933.355713,59.51900864,249.3857269,-2924.835938
54.73375702,262.2793274,-2889.975342,47.25730896,270.041748,-2872.608887,53.34455872,263.7990723,-2881.45459,59.61661148,252.2754822,-2916.269287,56.03494644,247.8574829,-2933.132568,59.80941391,249.6929321,-2924.651367
54.94259262,262.7247925,-2889.837158,47.30051041,270.4542236,-2872.523926,53.50761032,264.2937622,-2881.329834,59.96222305,252.6002655,-2916.055908,56.44878769,247.9621124,-2932.875732,60.21912766,249.9552155,-2924.417236
55.15424347,263.0734253,-2889.773193,47.42298126,270.7047729,-2872.467041,53.7292099,264.6549377,-2881.268311,60.35904312,252.8987122,-2915.945068,56.87755585,248.1178436,-2932.734375,60.57638931,250.2434235,-2924.313232
