Marker_1 x,Marker_1 y,Marker_1 z,Marker_2 x,Marker_2 y,Marker_2 z,Marker_3 x,Marker_3 y,Marker_3 z,Marker_4 x,Marker_4 y,Marker_4 z,Marker_5 x,Marker_5 y,Marker_5 z,Marker_6 x,Marker_6 y,Marker_6 z
126.9977188,265.9706726,-2801.633545,118.0310211,261.8360596,-2783.920166,123.5083237,261.5215454,-2794.78125,134.649231,275.4051514,-2827.657471,136.2071838,285.6931152,-2841.32373,137.6417084,279.1974487,-2834.469971
127.003067,265.9729614,-2801.63208,118.0152206,261.849762,-2783.923828,123.5038071,261.5290527,-2794.782471,134.6525574,275.4068604,-2827.656982,136.20784,285.6947021,-2841.323242,137.6434021,279.1983643,-2834.469727
127.0091248,265.9915466,-2801.631836,117.9936676,261.8519287,-2783.92334,123.5135422,261.5472412,-2794.780518,134.6560364,275.4284363,-2827.656494,136.2210541,285.7004395,-2841.318848,137.6554413,279.203186,-2834.465332
127.0140457,266.0076904,-2801.633301,117.9605408,261.8754272,-2783.935303,123.5217514,261.5583496,-2794.781494,134.6647034,275.4380798,-2827.657959,136.2370148,285.7018127,-2841.31665,137.6716614,279.2045288,-2834.462402
127.0108032,266.0028687,-2801.63501,117.942543,261.8765564,-2783.937012,123.5146637,261.5563354,-2794.783447,134.6639557,275.4333191,-2827.660156,136.2409973,285.699585,-2841.318359,137.6751251,279.2022705,-2834.462646
127.0112762,265.9985962,-2801.633301,117.9159851,261.8855896,-2783.941162,123.5153656,261.5515747,-2794.783691,134.6576233,275.4310608,-2827.6604,136.2340698,285.6958008,-2841.320313,137.6704102,279.1998291,-2834.464844
127.0140915,265.9908447,-2801.63501,117.9128723,261.8792419,-2783.942871,123.5189209,261.5462036,-2794.783691,134.6561279,275.4262695,-2827.661133,136.2219391,285.691925,-2841.322021,137.6581573,279.194458,-2834.467285
127.0094299,265.9816284,-2801.635742,117.9000092,261.8743591,-2783.94751,123.5109406,261.537323,-2794.786377,134.6508636,275.4176025,-2827.663574,136.1951141,285.6907349,-2841.327881,137.6322937,279.1914978,-2834.473389
127.0041885,265.9705505,-2801.637939,117.8825378,261.8632507,-2783.94873,123.5081177,261.5250549,-2794.788818,134.6541595,275.4031067,-2827.662842,136.1743469,285.6889343,-2841.332764,137.6102142,279.1921692,-2834.477539
127.0038605,265.9769592,-2801.635498,117.8759689,261.8623962,-2783.947998,123.5113983,261.5275879,-2794.786377,134.6619415,275.4034119,-2827.660645,136.1606903,285.6928406,-2841.333008,137.5940552,279.1977539,-2834.478516
127.0046997,265.9828491,-2801.635254,117.8675079,261.87146,-2783.951172,123.5124283,261.5345764,-2794.785889,134.6626434,275.4111633,-2827.658691,136.1580811,285.6978455,-2841.331543,137.5931091,279.2009888,-2834.476807
127.0047379,265.986145,-2801.632568,117.8720322,261.8755188,-2783.948975,123.5116882,261.5369873,-2794.781494,134.6578369,275.4127808,-2827.657471,136.1605377,285.6992493,-2841.330566,137.5966644,279.2026367,-2834.474365
127.003746,265.9785156,-2801.630371,117.8919983,261.8690491,-2783.942871,123.5083847,261.5335083,-2794.780029,134.6560822,275.4096985,-2827.655029,136.160614,285.6982422,-2841.327881,137.5934906,279.2009888,-2834.472412
127.0100861,265.9906311,-2801.62793,117.9117966,261.8701172,-2783.9375,123.5151596,261.5457459,-2794.777832,134.6574707,275.424408,-2827.654297,136.1673431,285.7027893,-2841.325195,137.6015625,279.2058105,-2834.469238
127.013649,266.0014954,-2801.628906,117.9333572,261.8740234,-2783.936035,123.519455,261.5528259,-2794.778809,134.6645966,275.4307251,-2827.65332,136.174057,285.706543,-2841.32373,137.6082764,279.2115173,-2834.468262
127.0147171,265.9910889,-2801.630127,117.9558487,261.8739624,-2783.93457,123.517334,261.5452271,-2794.780029,134.6635895,275.4242554,-2827.655518,136.1840973,285.7028198,-2841.324707,137.6175079,279.2050781,-2834.469482
127.0072403,265.9866638,-2801.632568,117.9820099,261.8627014,-2783.930908,123.5120621,261.5433044,-2794.782715,134.662674,275.4182739,-2827.656982,136.1886597,285.6994934,-2841.325928,137.6224976,279.2029114,-2834.471191
127.0141983,265.9883728,-2801.633545,118.0114441,261.8572388,-2783.926025,123.5186768,261.5412292,-2794.781738,134.6543427,275.4234009,-2827.660889,136.1979065,285.6987,-2841.324951,137.6342621,279.2002563,-2834.470703
127.0084534,265.9792175,-2801.635254,118.019165,261.8573303,-2783.927246,123.5105591,261.5355835,-2794.785645,134.651474,275.4145203,-2827.662842,136.2002106,285.694519,-2841.326172,137.6357269,279.1974182,-2834.4729
127.001152,265.9698792,-2801.637451,118.0190353,261.8581238,-2783.928223,123.5040894,261.5286255,-2794.787842,134.6493225,275.4048462,-2827.663818,136.197052,285.6911316,-2841.328613,137.6300812,279.1934204,-2834.474365
127.0024109,265.9802246,-2801.637939,118.0132675,261.8671265,-2783.932129,123.5083466,261.5316162,-2794.787109,134.652832,275.411377,-2827.663818,136.2004395,285.6927795,-2841.327881,137.632843,279.1978149,-2834.4729
127.0138321,265.9838562,-2801.635986,118.0126114,261.8526001,-2783.927734,123.5141373,261.5390015,-2794.786865,134.6559143,275.4193726,-2827.661865,136.2039032,285.6968994,-2841.32666,137.6410828,279.1982422,-2834.471191
127.0090561,265.9897156,-2801.635498,118.002861,261.853241,-2783.927979,123.5139999,261.5439758,-2794.787109,134.6659393,275.417572,-2827.659424,136.2129974,285.6965942,-2841.323975,137.6493073,279.1996155,-2834.469238
127.0046005,265.99646,-2801.635742,117.9854813,261.8635864,-2783.930176,123.5074921,261.5506287,-2794.785645,134.6574402,275.424469,-2827.660645,136.2239227,285.696106,-2841.31958,137.6577301,279.1986389,-2834.466064
127.0037537,265.99823,-2801.634033,117.9827271,261.8508606,-2783.92627,123.5112305,261.5534668,-2794.782959,134.654129,275.430542,-2827.65918,136.2299347,285.6956787,-2841.316406,137.6629028,279.2001648,-2834.462646
127.0048599,265.9968872,-2801.631592,117.976387,261.8518066,-2783.927246,123.5121384,261.5478516,-2794.781738,134.6593933,275.4243469,-2827.654297,136.2291565,285.694519,-2841.315674,137.6643524,279.1993103,-2834.46167
127.0021133,265.9882202,-2801.631104,117.9539566,261.8596802,-2783.929932,123.5060196,261.5412903,-2794.781738,134.6527863,275.4179382,-2827.656006,136.2252045,285.6913452,-2841.31665,137.6593323,279.1944885,-2834.461426
126.9978027,265.9877625,-2801.634521,117.9284439,261.8681335,-2783.936768,123.5122147,261.5370178,-2794.781006,134.6500702,275.4170837,-2827.657227,136.2133636,285.6903687,-2841.320068,137.6489105,279.1960144,-2834.464844
127.0061035,265.9895325,-2801.634277,117.9088211,261.8694153,-2783.940918,123.5126648,261.5432129,-2794.782715,134.6512451,275.420929,-2827.659912,136.2063141,285.6931458,-2841.322754,137.6417389,279.1968994,-2834.468018
127.005127,265.9818726,-2801.63501,117.8820648,261.8832092,-2783.948242,123.5076599,261.539978,-2794.784912,134.6531677,275.4161377,-2827.661133,136.2026062,285.692749,-2841.324951,137.6354218,279.1962585,-2834.470703
127.0040207,265.9783936,-2801.637451,117.8720245,261.8909302,-2783.952637,123.5153122,261.5273743,-2794.785156,134.6491852,275.409729,-2827.662842,136.1863403,285.6913757,-2841.327637,137.6216431,279.1964111,-2834.473877
127.0038147,265.9864807,-2801.636475,117.8680191,261.8963318,-2783.952637,123.5176544,261.5358276,-2794.784668,134.6574097,275.415802,-2827.663086,136.1833344,285.6952209,-2841.327393,137.6161957,279.2005615,-2834.473877
127.0148163,265.9898987,-2801.634521,117.871376,261.8883057,-2783.949707,123.5168381,261.541626,-2794.785889,134.6564484,275.423584,-2827.662354,136.1790924,285.6998596,-2841.329102,137.6109314,279.2051697,-2834.474609
127.0088959,265.9903564,-2801.634766,117.8859329,261.8731689,-2783.945801,123.5214157,261.5404053,-2794.782715,134.6505737,275.4277344,-2827.662354,136.1704559,285.7038269,-2841.32959,137.6024323,279.2085266,-2834.475586
127.0126419,265.9954529,-2801.633057,117.9080734,261.8563538,-2783.94043,123.5183029,261.549469,-2794.783936,134.6524811,275.4312134,-2827.660645,136.1710815,285.7064819,-2841.327637,137.6045532,279.2090454,-2834.474365
127.0152588,265.9969177,-2801.631592,117.9319992,261.8516235,-2783.936035,123.5178146,261.550415,-2794.78125,134.6562347,275.4318237,-2827.658447,136.1720276,285.7054443,-2841.325195,137.6078491,279.2087097,-2834.471924
127.0108948,265.9906311,-2801.628662,117.9571457,261.8442993,-2783.930664,123.5112381,261.5451965,-2794.779053,134.6532898,275.4256592,-2827.656006,136.1748199,285.7043152,-2841.323975,137.6088257,279.2076416,-2834.470459
126.9973831,265.9858398,-2801.631104,117.9629364,261.8385315,-2783.929443,123.5082626,261.5371704,-2794.780273,134.6478882,275.4182739,-2827.656738,136.1717682,285.7022705,-2841.324951,137.6067657,279.2053223,-2834.470703
127.0072632,265.9866638,-2801.631104,117.9777451,261.8424988,-2783.928711,123.5097733,261.5392151,-2794.78125,134.6410828,275.4232483,-2827.65918,136.1717529,285.7006836,-2841.326172,137.6072235,279.204071,-2834.470215
127.0032654,265.9873657,-2801.63208,117.986824,261.8500977,-2783.92749,123.5094833,261.5384827,-2794.781494,134.646759,275.4195251,-2827.65918,136.1732025,285.6968994,-2841.32666,137.6065063,279.2009888,-2834.472168
126.9999924,265.9871521,-2801.634033,117.9906921,261.861084,-2783.927979,123.5086899,261.537262,-2794.783691,134.6497345,275.4194336,-2827.660645,136.1770172,285.6961365,-2841.327393,137.6110992,279.1997375,-2834.474365
127.0087509,265.9873352,-2801.637695,118.0057449,261.8737488,-2783.933105,123.5090256,261.5462952,-2794.787354,134.6521149,275.4208679,-2827.663574,136.1858368,285.6976624,-2841.328613,137.6206665,279.1983948,-2834.475098
127.005249,265.9930115,-2801.638916,118.0206528,261.8738403,-2783.93042,123.5184326,261.5432739,-2794.786621,134.6607513,275.4219055,-2827.663086,136.1996307,285.6932983,-2841.327881,137.6346741,279.1968079,-2834.472656
127.0065994,265.9919739,-2801.636963,118.0197449,261.8748169,-2783.929199,123.5206833,261.5415344,-2794.785645,134.6601563,275.4208984,-2827.661377,136.2122345,285.6914673,-2841.324219,137.6475525,279.194458,-2834.469482
127.0044403,265.991394,-2801.635986,118.0220184,261.8770142,-2783.927979,123.5128403,261.5458374,-2794.785156,134.6586609,275.4203186,-2827.660645,136.2205811,285.6915894,-2841.322754,137.6551514,279.1949768,-2834.467529
127.0080032,265.9886475,-2801.633057,118.0096588,261.8730164,-2783.927979,123.5179901,261.5450745,-2794.781982,134.6529388,275.4224243,-2827.659668,136.2320862,285.6916504,-2841.31958,137.6656799,279.1957703,-2834.464844
127.0032806,265.9971008,-2801.631592,117.9945831,261.8738098,-2783.928223,123.5227737,261.5466919,-2794.779297,134.6585541,275.4236755,-2827.65625,136.2378387,285.6932983,-2841.315918,137.6737061,279.1960754,-2834.461914
127.0016937,265.9949036,-2801.630615,117.9744186,261.8671875,-2783.927979,123.5225296,261.5464172,-2794.777344,134.646637,275.4287109,-2827.656494,136.2329407,285.6956177,-2841.314453,137.6720581,279.197998,-2834.460938
127.0090256,265.9884644,-2801.62793,117.9321136,261.8659668,-2783.931885,123.5215683,261.5446472,-2794.775391,134.6478882,275.4247437,-2827.654541,136.2272339,285.6960144,-2841.314697,137.66539,279.1969604,-2834.461426
127.0080948,265.9880066,-2801.627686,117.9053726,261.8611755,-2783.935059,123.5149994,261.5421143,-2794.777832,134.6422272,275.425293,-2827.656006,136.22229,285.6966248,-2841.315674,137.657959,279.1986389,-2834.461426
